id,home_id,amenity_id,room_id,quantity,location_details,minimum_threshold,supplier_id,purchase_link,purchase_price,last_restocked_date,notes,created_at,updated_at
29aee7f0-c4ed-4b6f-9655-35f000255168,156820af-1d5b-4589-97f7-9a892398ed96,e9168e84-185c-4220-93ab-9d43de6830ea,\N,3,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.66+02,2025-08-26 18:46:57.66+02
fc58a8c4-5547-4c53-bf30-4fc783c8fbee,156820af-1d5b-4589-97f7-9a892398ed96,2a7cbbf9-8e87-42bf-a4ce-212131af0954,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.663+02,2025-08-26 18:46:57.663+02
8d82037b-9a3a-406c-bac3-351226edaeff,156820af-1d5b-4589-97f7-9a892398ed96,02900815-2e5f-42de-8d9d-5c161eec74d1,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.665+02,2025-08-26 18:46:57.665+02
d48693c6-259f-427f-a203-fab9f624ed8a,156820af-1d5b-4589-97f7-9a892398ed96,3d360393-7b4a-4b90-a292-fdcdc5236b8a,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.669+02,2025-08-26 18:46:57.669+02
7e0aeb31-7b5c-4296-891d-3b79d7c573ef,156820af-1d5b-4589-97f7-9a892398ed96,3a8eb4f7-3988-4e0b-9d41-bc9ba41d0c3d,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.671+02,2025-08-26 18:46:57.671+02
e4d43199-4cc2-4a80-823e-30258ac14bfb,156820af-1d5b-4589-97f7-9a892398ed96,5ad3b851-1a10-4eeb-a42f-9f436e12064e,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.673+02,2025-08-26 18:46:57.673+02
a044e79c-f14f-48ab-930d-ef801b739550,156820af-1d5b-4589-97f7-9a892398ed96,5519a1c2-2d43-43a6-9612-26b658cd0301,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.675+02,2025-08-26 18:46:57.675+02
6d2332a7-1858-4144-8485-da52729970ed,156820af-1d5b-4589-97f7-9a892398ed96,8f0a58b2-8860-4cbb-ad20-072ba2784c20,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.678+02,2025-08-26 18:46:57.678+02
177270ff-49ef-444f-903b-62eed58f5e3c,156820af-1d5b-4589-97f7-9a892398ed96,f200c450-0567-4646-a91a-aa41e9ab99a2,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.68+02,2025-08-26 18:46:57.68+02
6bb98d33-224f-4d9c-a9b0-fe0c4f432e6d,156820af-1d5b-4589-97f7-9a892398ed96,e49c9aed-29d7-4c5e-8616-cca9e275ada6,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.683+02,2025-08-26 18:46:57.683+02
e0049b7b-d024-4ccf-8dc1-afab116e0e65,156820af-1d5b-4589-97f7-9a892398ed96,4de3ab97-166e-4905-813e-234af3648d4a,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.685+02,2025-08-26 18:46:57.685+02
f55e8218-4590-4acf-b018-f0398d483f7c,156820af-1d5b-4589-97f7-9a892398ed96,5d9f1d83-5793-4c9f-895c-f0ebff703484,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:55.832+02,2025-08-26 18:46:57.688+02
c463ded8-8a08-4d36-beb3-e34eaa9fd787,156820af-1d5b-4589-97f7-9a892398ed96,9bac0185-0a73-42a7-b9cb-1dd43ea82021,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.692+02,2025-08-26 18:46:57.692+02
d26c80fe-3685-4cb1-a4ce-2f4014856a84,156820af-1d5b-4589-97f7-9a892398ed96,d31b20d9-5386-46ef-85ad-8ba9122236e4,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.694+02,2025-08-26 18:46:57.694+02
9afeeaf6-f4e9-4835-b5d6-82f3e83e2e92,156820af-1d5b-4589-97f7-9a892398ed96,4f0fcb3a-de79-478b-a3ba-859aca9af988,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.696+02,2025-08-26 18:46:57.696+02
462eb784-5aa5-491c-99cb-59bd3ff30d50,156820af-1d5b-4589-97f7-9a892398ed96,f01b65de-2db0-438e-b66b-ce6e32c80f87,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.698+02,2025-08-26 18:46:57.698+02
76180a6e-7034-4b5e-8f7d-6ce581663f5e,156820af-1d5b-4589-97f7-9a892398ed96,5c195dd2-2d69-4e46-9937-8b13ff4b21bc,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.7+02,2025-08-26 18:46:57.7+02
99b4f79f-a941-4ac7-80c7-27245516fc95,156820af-1d5b-4589-97f7-9a892398ed96,6ea4eb9d-9bdd-4f7d-be70-05f2968fb030,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.703+02,2025-08-26 18:46:57.703+02
562380c3-3c13-4f26-9fb7-b3f75cdf968f,156820af-1d5b-4589-97f7-9a892398ed96,50266000-43f7-4516-a8ff-6e8bbc4d70c3,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.705+02,2025-08-26 18:46:57.705+02
e35b949f-255a-4a47-b05d-250276431546,156820af-1d5b-4589-97f7-9a892398ed96,a9082c16-4a39-4a43-970a-60ffa2d9a854,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.707+02,2025-08-26 18:46:57.707+02
c7523ee1-0aa8-4b0f-905b-f6fe50fbbaeb,156820af-1d5b-4589-97f7-9a892398ed96,f98834bc-c49c-4b5c-b210-367636525aad,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.709+02,2025-08-26 18:46:57.709+02
cb769311-4037-4d05-994e-3608cbadf2c0,156820af-1d5b-4589-97f7-9a892398ed96,8e2cf9ff-7a8d-4fde-baac-800e99bf1c3b,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.712+02,2025-08-26 18:46:57.712+02
23111ca4-5909-4f46-8b0f-c8f565fd93de,156820af-1d5b-4589-97f7-9a892398ed96,ca8136a5-cb5b-4935-9b34-49e173eca507,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.714+02,2025-08-26 18:46:57.714+02
c37b3c53-4822-4492-922e-cd6106dac50a,94ab80d4-f514-409a-a350-ee543da0f96a,10a2e624-fafe-4b00-bc3f-d9c5953527e6,\N,6,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.715+02,2025-08-26 18:46:57.715+02
d3dcb1a8-0b8e-4ba2-92bd-e0fd04dcb4e4,94ab80d4-f514-409a-a350-ee543da0f96a,015e9799-b79e-4115-9aad-e9dd8ec6bf5f,\N,3,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.717+02,2025-08-26 18:46:57.717+02
38e9ffa4-7900-43a5-9d62-bb72b9d3532f,94ab80d4-f514-409a-a350-ee543da0f96a,d7a0ab46-e5c0-4149-8b0d-e4759c058c40,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.719+02,2025-08-26 18:46:57.719+02
a2f8ee29-42dd-408e-8ef1-d08b9e397fab,94ab80d4-f514-409a-a350-ee543da0f96a,4f504294-6b51-4ed6-9bd8-7ba10d354af3,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.721+02,2025-08-26 18:46:57.721+02
cc7f1801-903a-4616-bfa5-3a20618a4879,94ab80d4-f514-409a-a350-ee543da0f96a,70f93297-8f47-4e9a-bf2f-82d2a35cdd71,\N,6,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.723+02,2025-08-26 18:46:57.723+02
b751a178-0434-4880-806c-a72c8756767c,94ab80d4-f514-409a-a350-ee543da0f96a,5a8cc04a-1e78-4f32-a905-80161baa4d20,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.725+02,2025-08-26 18:46:57.725+02
98aff980-e533-45c7-ab1a-40cd551ddb43,94ab80d4-f514-409a-a350-ee543da0f96a,3ebbc5a8-55c3-46c7-9039-f5044769efe1,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.727+02,2025-08-26 18:46:57.727+02
ca80ecf3-4bb2-442f-a5a6-5cf9e8474d6d,94ab80d4-f514-409a-a350-ee543da0f96a,5778a0bc-69a2-4884-b9c7-bcda7af09bad,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.729+02,2025-08-26 18:46:57.729+02
32a3a6b0-b835-4efd-aff0-8a099e08a89d,94ab80d4-f514-409a-a350-ee543da0f96a,2b7139d2-49ce-478b-abde-6c03c1603669,\N,2,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.73+02,2025-08-26 18:46:57.73+02
e118cefe-db93-46e3-b2a2-e2f43444f36d,94ab80d4-f514-409a-a350-ee543da0f96a,8f0a58b2-8860-4cbb-ad20-072ba2784c20,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.732+02,2025-08-26 18:46:57.732+02
2b42202f-35f8-4584-aba5-a392ed90baa7,94ab80d4-f514-409a-a350-ee543da0f96a,4585f2e0-0d3d-4580-b5e9-00185df6fd24,\N,16,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.734+02,2025-08-26 18:46:57.734+02
8103abba-5312-4c7b-ac59-cf2c1820c983,94ab80d4-f514-409a-a350-ee543da0f96a,514dc3d3-5ec1-4cc2-b5f3-d8d6192607b1,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.736+02,2025-08-26 18:46:57.736+02
78d9356b-3c16-40e6-a01f-28edf5bfba58,94ab80d4-f514-409a-a350-ee543da0f96a,7f3d799a-ad6c-498c-b7e6-37deda521cde,\N,30,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.737+02,2025-08-26 18:46:57.737+02
59b4d015-b3af-4de9-a66c-9fd9e4ce790c,94ab80d4-f514-409a-a350-ee543da0f96a,d9e807e4-cdc2-4e86-9fc7-fb6b504ee054,\N,4,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.74+02,2025-08-26 18:46:57.74+02
86d6255f-5657-45f9-871c-b7c7a7e5775b,94ab80d4-f514-409a-a350-ee543da0f96a,86ba4369-c784-4b72-b8d0-748648673693,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.741+02,2025-08-26 18:46:57.741+02
cd3d7d4d-a0da-498c-9c65-fa62f406215c,94ab80d4-f514-409a-a350-ee543da0f96a,5225a0af-5f3b-4d15-a767-924609e9e514,\N,6,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.743+02,2025-08-26 18:46:57.743+02
6415f0e8-b0da-4685-83ef-16fa8804fccd,94ab80d4-f514-409a-a350-ee543da0f96a,73221cc9-95b6-4a29-980c-96ff56718672,\N,2,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.745+02,2025-08-26 18:46:57.745+02
a52e6f7d-4b7c-4fc4-8b38-944a0d810962,94ab80d4-f514-409a-a350-ee543da0f96a,7ae3b80a-438b-4f98-b131-faa357e3b14d,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.747+02,2025-08-26 18:46:57.747+02
3e83f77b-77b3-44e7-bf68-0ab39a048415,94ab80d4-f514-409a-a350-ee543da0f96a,e583e7bd-680a-49f6-9b24-d72c1e362f13,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.749+02,2025-08-26 18:46:57.749+02
e8830a02-e7b9-444f-b83b-8723988d2e90,94ab80d4-f514-409a-a350-ee543da0f96a,911e2e15-0a95-4ac4-b108-fd4d48abbd5b,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.751+02,2025-08-26 18:46:57.751+02
5b8f25bb-4e97-41d2-b430-b0852e41fec7,94ab80d4-f514-409a-a350-ee543da0f96a,6f9bbe05-f64b-469c-aeca-3359c90729ab,\N,16,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.753+02,2025-08-26 18:46:57.753+02
a79bf983-ab51-468e-8167-99b11936bbfe,94ab80d4-f514-409a-a350-ee543da0f96a,3d360393-7b4a-4b90-a292-fdcdc5236b8a,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.754+02,2025-08-26 18:46:57.754+02
e9906cbf-3460-4d25-b952-21c16cc08d63,94ab80d4-f514-409a-a350-ee543da0f96a,2a108213-f2b6-4285-b3a2-31bf2f56554f,\N,3,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.756+02,2025-08-26 18:46:57.756+02
61589562-f50b-4985-a0f8-717af2974474,94ab80d4-f514-409a-a350-ee543da0f96a,baa3460c-e0d5-4de7-bd18-4c5023408407,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.758+02,2025-08-26 18:46:57.758+02
0732a74b-d1fe-44dc-9a7c-07a5f565c723,94ab80d4-f514-409a-a350-ee543da0f96a,cb288fcc-7649-42cd-981c-c0a290d732da,\N,3,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.76+02,2025-08-26 18:46:57.76+02
46b9acd8-ac7c-48ba-aa7c-5506d63c77b7,94ab80d4-f514-409a-a350-ee543da0f96a,16d99ca0-be91-4ad8-a1ad-5ded54318a68,\N,10,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.761+02,2025-08-26 18:46:57.761+02
d1949e8b-e2c2-4b3b-9b49-5a5a1f6f5d93,94ab80d4-f514-409a-a350-ee543da0f96a,7aaf6df5-a2aa-43a9-8168-8f50add36634,\N,2,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.763+02,2025-08-26 18:46:57.763+02
e24e7586-2814-469e-9651-75538acec0a6,94ab80d4-f514-409a-a350-ee543da0f96a,ceba81f8-5db9-4de6-b424-cd0ab40938f3,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.765+02,2025-08-26 18:46:57.765+02
945bb30f-35c0-4d2b-8db9-690152d2fd10,94ab80d4-f514-409a-a350-ee543da0f96a,3b91bf68-c14c-474e-a93e-f8cef94257b0,\N,2,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.767+02,2025-08-26 18:46:57.767+02
16874299-8b57-44bf-909a-5dfdb2c54c6e,94ab80d4-f514-409a-a350-ee543da0f96a,0b06a33c-4355-4e42-932b-090f4ffc151d,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.768+02,2025-08-26 18:46:57.768+02
d53c4ee9-1f67-40b7-8602-81ebfe487c0e,94ab80d4-f514-409a-a350-ee543da0f96a,24940af8-6fae-4188-9e7a-6c7bd39089c2,\N,2,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.77+02,2025-08-26 18:46:57.77+02
16d2e5ed-c36b-490b-a9c5-733ed9f6ee7b,94ab80d4-f514-409a-a350-ee543da0f96a,166f3a68-c717-4fd8-8b94-f97f490c7f82,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.772+02,2025-08-26 18:46:57.772+02
eed9e059-8426-4072-9717-6407d36adbe1,94ab80d4-f514-409a-a350-ee543da0f96a,e9168e84-185c-4220-93ab-9d43de6830ea,\N,4,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.774+02,2025-08-26 18:46:57.774+02
4a4537f0-3442-48a2-bb42-04a9d98306ad,94ab80d4-f514-409a-a350-ee543da0f96a,1b05304d-adaa-46b0-9a54-39dd1963eacc,\N,10,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.775+02,2025-08-26 18:46:57.775+02
89d5c2e2-3e70-4f50-ab0e-ebafe2ff0c14,94ab80d4-f514-409a-a350-ee543da0f96a,94b75ba2-19bf-49e1-9720-b3ce1c7916d8,\N,7,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.777+02,2025-08-26 18:46:57.777+02
56228920-ee28-4d3d-9bd8-8b4a93e88891,94ab80d4-f514-409a-a350-ee543da0f96a,4ee9fb00-2dc1-4547-b7e3-40adaf2db13d,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.779+02,2025-08-26 18:46:57.779+02
87bb3eb4-e571-4abb-85f6-56fb535cf07b,94ab80d4-f514-409a-a350-ee543da0f96a,d7db6284-ff16-4df5-8288-1031fd81cc64,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.78+02,2025-08-26 18:46:57.78+02
9d312edb-37e5-4e8d-bbfb-54c61d870792,94ab80d4-f514-409a-a350-ee543da0f96a,f2259972-eb5b-44be-9329-2f7305a0fb3e,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.782+02,2025-08-26 18:46:57.782+02
813881b9-aff1-490f-b6bc-dc204f6ca25d,94ab80d4-f514-409a-a350-ee543da0f96a,b89fb0a1-f872-4f60-b6af-8efe08a5432a,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.783+02,2025-08-26 18:46:57.783+02
3de62281-821b-4778-a8ed-126af86b6f5f,94ab80d4-f514-409a-a350-ee543da0f96a,cdc2a218-4c01-4744-b15f-e722a08d8871,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.785+02,2025-08-26 18:46:57.785+02
41fe369c-ed70-4cef-a6f0-4f1f67486e0a,94ab80d4-f514-409a-a350-ee543da0f96a,649925e2-f413-4670-ad8b-b8befe86d7c9,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.786+02,2025-08-26 18:46:57.786+02
94b219a0-9622-4342-8bf5-b33d6ba66790,94ab80d4-f514-409a-a350-ee543da0f96a,3e02d94b-aa80-49cb-913b-a5b641f1abac,\N,2,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.788+02,2025-08-26 18:46:57.788+02
9d8ab017-d5c8-4c77-b97a-d174fc330e78,94ab80d4-f514-409a-a350-ee543da0f96a,4b35e9af-371c-47cf-8c54-b1236e28368b,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.79+02,2025-08-26 18:46:57.79+02
e9a85fc9-2b18-440d-be93-150356658ebe,94ab80d4-f514-409a-a350-ee543da0f96a,b608cd3d-b1c0-4fe8-8102-7b6663646878,\N,2,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.791+02,2025-08-26 18:46:57.791+02
22e5c4b3-79a9-4567-b639-dc9033531976,94ab80d4-f514-409a-a350-ee543da0f96a,d1af22e0-e646-463c-bd9a-435db86dc798,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.793+02,2025-08-26 18:46:57.793+02
eba1f129-53ef-407a-83c6-e1d0c0cd1bd9,94ab80d4-f514-409a-a350-ee543da0f96a,4c2b2221-c35a-4682-bc98-38d7f4ad4ba6,\N,16,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.794+02,2025-08-26 18:46:57.794+02
1a81ff16-80c2-45e7-8088-5749005a84b5,94ab80d4-f514-409a-a350-ee543da0f96a,dd39638c-f4c2-4112-96ec-17974345759a,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.795+02,2025-08-26 18:46:57.795+02
1c4581fa-d76a-46ae-b1ea-4bcba1b6ae26,94ab80d4-f514-409a-a350-ee543da0f96a,f94b4458-a732-4a57-93fe-25a3208c149d,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.797+02,2025-08-26 18:46:57.797+02
e197a63c-36cf-4745-85ca-9c95e6a900d4,94ab80d4-f514-409a-a350-ee543da0f96a,9d3b5d79-5860-4cf1-9c36-9b270ab4bd59,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.799+02,2025-08-26 18:46:57.799+02
863533d9-7e5d-4d76-b2bc-d09eae12c7a0,94ab80d4-f514-409a-a350-ee543da0f96a,ca8136a5-cb5b-4935-9b34-49e173eca507,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.8+02,2025-08-26 18:46:57.8+02
f0f011d1-f6e8-4d17-b584-0b55b297ae37,94ab80d4-f514-409a-a350-ee543da0f96a,cf2faa57-82ce-4441-b379-293b5d749188,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.802+02,2025-08-26 18:46:57.802+02
28b57543-7828-48be-9336-7872eff78a49,94ab80d4-f514-409a-a350-ee543da0f96a,f4f3b8ae-d095-4a99-b258-e638f7a84c7f,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.803+02,2025-08-26 18:46:57.803+02
2ccf4220-b5ad-444c-8ac8-74805ce8c660,94ab80d4-f514-409a-a350-ee543da0f96a,1b6409fe-9fb0-4fe2-97d9-21fefd325988,\N,3,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.805+02,2025-08-26 18:46:57.805+02
64cbd0d6-19f7-494e-b39a-aee57525d365,94ab80d4-f514-409a-a350-ee543da0f96a,674475fa-4741-4286-aa79-b411986f4391,\N,4,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.806+02,2025-08-26 18:46:57.806+02
9a30b32b-d9b3-4597-a11c-038c787ff056,94ab80d4-f514-409a-a350-ee543da0f96a,9d73c9cb-3683-40e7-9167-20ccf0b8087a,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.808+02,2025-08-26 18:46:57.808+02
c37e9710-5ec1-4875-8cd9-e47e4226ad09,94ab80d4-f514-409a-a350-ee543da0f96a,3e10b984-0c33-4d23-ac64-6837ab667c77,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.809+02,2025-08-26 18:46:57.809+02
94e205a0-d2ac-4cb7-a1cf-6828368c6517,94ab80d4-f514-409a-a350-ee543da0f96a,36197e3d-1583-4b29-8b2d-e08a81aea168,\N,4,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.81+02,2025-08-26 18:46:57.81+02
0b2efa13-eeab-4f2d-99ca-9526c9a5039e,94ab80d4-f514-409a-a350-ee543da0f96a,fa3e6b11-e656-4c44-9fee-c0ccd01c118c,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.812+02,2025-08-26 18:46:57.812+02
ce2e4f48-0e04-4c3c-a22c-48739f40a547,94ab80d4-f514-409a-a350-ee543da0f96a,40678288-94dd-4b0f-86d6-9ff9ef7ac4c3,\N,12,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.813+02,2025-08-26 18:46:57.813+02
fad59664-693e-47da-a6d5-36ff638d68f5,94ab80d4-f514-409a-a350-ee543da0f96a,acf6e53d-9fd4-401f-ab18-a7b496cb1e0e,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.815+02,2025-08-26 18:46:57.815+02
0f2036a9-6875-4c85-b6f7-0a18c94d78f6,94ab80d4-f514-409a-a350-ee543da0f96a,bf94daf1-61a3-4c5b-b03d-f347506c8790,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.816+02,2025-08-26 18:46:57.816+02
be050b5f-ba9c-47dd-b255-93f6fe88e107,94ab80d4-f514-409a-a350-ee543da0f96a,da544d3d-00d1-453d-9f27-3ffef1e11f7f,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.818+02,2025-08-26 18:46:57.818+02
8f2bee2b-1e84-4d7e-8b2d-d63402e0c393,94ab80d4-f514-409a-a350-ee543da0f96a,5ad3b851-1a10-4eeb-a42f-9f436e12064e,\N,2,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.819+02,2025-08-26 18:46:57.819+02
717cb316-34b2-4e57-adf5-1b3a1e5ca507,94ab80d4-f514-409a-a350-ee543da0f96a,6f5ec463-d7a1-42a9-abe0-fa8bb43f7266,\N,6,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.821+02,2025-08-26 18:46:57.821+02
08bad7d3-e04d-4c6d-9e8c-8db79052f95c,94ab80d4-f514-409a-a350-ee543da0f96a,5c7df392-b3ed-45b9-a9f5-9e5498d0ea74,\N,2,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.822+02,2025-08-26 18:46:57.822+02
20459df1-34b7-43e9-897f-52aa89b0362d,94ab80d4-f514-409a-a350-ee543da0f96a,834fce42-5dcb-4409-a8d8-ef3f27df098d,\N,6,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.824+02,2025-08-26 18:46:57.824+02
0da5792f-a2ea-4a27-8395-bbd6b19c129b,94ab80d4-f514-409a-a350-ee543da0f96a,16dde2b4-7fe6-4cc6-805d-040b8e5de1a2,\N,10,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.825+02,2025-08-26 18:46:57.825+02
320f4329-7961-4ccd-9142-2914e0ed8d45,94ab80d4-f514-409a-a350-ee543da0f96a,69452143-b434-4397-8dd6-f100573cee81,\N,2,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.827+02,2025-08-26 18:46:57.827+02
e304d9b2-dff1-4aa3-a3b1-0b7d8e4edea7,94ab80d4-f514-409a-a350-ee543da0f96a,fceb3103-7d71-42d7-9ae4-461d6c3d63ab,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.829+02,2025-08-26 18:46:57.829+02
d25ec689-f7d6-415c-afad-13ae344ec420,94ab80d4-f514-409a-a350-ee543da0f96a,50266000-43f7-4516-a8ff-6e8bbc4d70c3,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.83+02,2025-08-26 18:46:57.83+02
ce86a492-f530-4911-984d-d7f645039851,94ab80d4-f514-409a-a350-ee543da0f96a,a44b4ddc-aae5-4aaf-a0b4-1b9913b996a4,\N,16,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.832+02,2025-08-26 18:46:57.832+02
284cb028-7480-432c-b9b5-92dd2d6a3896,94ab80d4-f514-409a-a350-ee543da0f96a,bcafaeea-d4b4-477b-86e0-5c65d19781f4,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.833+02,2025-08-26 18:46:57.833+02
52cf2ea3-3486-486f-ad32-7f38bef291a1,94ab80d4-f514-409a-a350-ee543da0f96a,e627e87d-b09f-442f-aa5f-85ac616c039c,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:57.835+02,2025-08-26 18:46:57.835+02
11890029-4871-4ca3-b7db-d06509a9273b,94ab80d4-f514-409a-a350-ee543da0f96a,0542b912-22d0-4e6b-8b5a-897e3c9bea05,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.233+02,2025-08-26 18:46:59.234+02
d19c5c0d-127a-47b6-be39-f28ab7f48a12,94ab80d4-f514-409a-a350-ee543da0f96a,62058ac1-dff3-4ef8-b519-6381bd4b890e,\N,1,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.237+02,2025-08-26 18:46:59.237+02
7c841ce2-2ccd-46cc-afa0-555ccd3a94dc,94ab80d4-f514-409a-a350-ee543da0f96a,d6a7b114-9af0-4281-9631-8aa14544cafe,\N,3,\N,\N,\N,\N,\N,\N,\N,2025-08-26 18:46:59.241+02,2025-08-26 18:46:59.241+02
